Country,State,State LGD code,Year,Revenue Deficit_avg,Revenue Deficit_max,Revenue Deficit_min,Revenue Deficit_sum,Revenue Deficit_count,Revenue Deficit_stddev,Revenue Deficit_LandAreaWeight,Revenue Deficit_TotalPopulationWeight,Revenue Deficit_NumberOfHouseholdsWeight,Revenue Deficit_TotalPopulationMaleWeight,Revenue Deficit_TotalPopulationFemaleWeight,Pension expenditure_avg,Pension expenditure_max,Pension expenditure_min,Pension expenditure_sum,Pension expenditure_count,Pension expenditure_stddev,Pension expenditure_LandAreaWeight,Pension expenditure_TotalPopulationWeight,Pension expenditure_NumberOfHouseholdsWeight,Pension expenditure_TotalPopulationMaleWeight,Pension expenditure_TotalPopulationFemaleWeight,Primary Deficit_avg,Primary Deficit_max,Primary Deficit_min,Primary Deficit_sum,Primary Deficit_count,Primary Deficit_stddev,Primary Deficit_LandAreaWeight,Primary Deficit_TotalPopulationWeight,Primary Deficit_NumberOfHouseholdsWeight,Primary Deficit_TotalPopulationMaleWeight,Primary Deficit_TotalPopulationFemaleWeight,Gross Fiscal Deficit_avg,Gross Fiscal Deficit_max,Gross Fiscal Deficit_min,Gross Fiscal Deficit_sum,Gross Fiscal Deficit_count,Gross Fiscal Deficit_stddev,Gross Fiscal Deficit_LandAreaWeight,Gross Fiscal Deficit_TotalPopulationWeight,Gross Fiscal Deficit_NumberOfHouseholdsWeight,Gross Fiscal Deficit_TotalPopulationMaleWeight,Gross Fiscal Deficit_TotalPopulationFemaleWeight,Capital outlay_avg,Capital outlay_max,Capital outlay_min,Capital outlay_sum,Capital outlay_count,Capital outlay_stddev,Capital outlay_LandAreaWeight,Capital outlay_TotalPopulationWeight,Capital outlay_NumberOfHouseholdsWeight,Capital outlay_TotalPopulationMaleWeight,Capital outlay_TotalPopulationFemaleWeight,Social sector expenditure_avg,Social sector expenditure_max,Social sector expenditure_min,Social sector expenditure_sum,Social sector expenditure_count,Social sector expenditure_stddev,Social sector expenditure_LandAreaWeight,Social sector expenditure_TotalPopulationWeight,Social sector expenditure_NumberOfHouseholdsWeight,Social sector expenditure_TotalPopulationMaleWeight,Social sector expenditure_TotalPopulationFemaleWeight,Own tax revenue_avg,Own tax revenue_max,Own tax revenue_min,Own tax revenue_sum,Own tax revenue_count,Own tax revenue_stddev,Own tax revenue_LandAreaWeight,Own tax revenue_TotalPopulationWeight,Own tax revenue_NumberOfHouseholdsWeight,Own tax revenue_TotalPopulationMaleWeight,Own tax revenue_TotalPopulationFemaleWeight,Own non-tax revenue_avg,Own non-tax revenue_max,Own non-tax revenue_min,Own non-tax revenue_sum,Own non-tax revenue_count,Own non-tax revenue_stddev,Own non-tax revenue_LandAreaWeight,Own non-tax revenue_TotalPopulationWeight,Own non-tax revenue_NumberOfHouseholdsWeight,Own non-tax revenue_TotalPopulationMaleWeight,Own non-tax revenue_TotalPopulationFemaleWeight,Interest payments_avg,Interest payments_max,Interest payments_min,Interest payments_sum,Interest payments_count,Interest payments_stddev,Interest payments_LandAreaWeight,Interest payments_TotalPopulationWeight,Interest payments_NumberOfHouseholdsWeight,Interest payments_TotalPopulationMaleWeight,Interest payments_TotalPopulationFemaleWeight,Capital expenditure_avg,Capital expenditure_max,Capital expenditure_min,Capital expenditure_sum,Capital expenditure_count,Capital expenditure_stddev,Capital expenditure_LandAreaWeight,Capital expenditure_TotalPopulationWeight,Capital expenditure_NumberOfHouseholdsWeight,Capital expenditure_TotalPopulationMaleWeight,Capital expenditure_TotalPopulationFemaleWeight
India,Uttar Pradesh,9,"Financial Year (Apr - Mar), 2016",-20283.0,-20283.0,-20283.0,-20283.0,1,,-20283.0,-20283.0,-20283.0,-20283.0,-20283.0,28227.0,28227.0,28227.0,28227.0,1,,28227.0,28227.0,28227.0,28227.0,28227.0,29053.0,29053.0,29053.0,29053.0,1,,29053.0,29053.0,29053.0,29053.0,29053.0,55989.0,55989.0,55989.0,55989.0,1,,55989.0,55989.0,55989.0,55989.0,55989.0,69789.0,69789.0,69789.0,69789.0,1,,69789.0,69789.0,69789.0,69789.0,69789.0,129756.0,129756.0,129756.0,129756.0,1,,129756.0,129756.0,129756.0,129756.0,129756.0,85966.0,85966.0,85966.0,85966.0,1,,85966.0,85966.0,85966.0,85966.0,85966.0,28944.0,28944.0,28944.0,28944.0,1,,28944.0,28944.0,28944.0,28944.0,28944.0,26936.0,26936.0,26936.0,26936.0,1,,26936.0,26936.0,26936.0,26936.0,26936.0,88138.0,88138.0,88138.0,88138.0,1,,88138.0,88138.0,88138.0,88138.0,88138.0
India,Uttar Pradesh,9,"Financial Year (Apr - Mar), 2017",-12552.0,-12552.0,-12552.0,-12552.0,1,,-12552.0,-12552.0,-12552.0,-12552.0,-12552.0,38476.0,38476.0,38476.0,38476.0,1,,38476.0,38476.0,38476.0,38476.0,38476.0,-1326.0,-1326.0,-1326.0,-1326.0,1,,-1326.0,-1326.0,-1326.0,-1326.0,-1326.0,27810.0,27810.0,27810.0,27810.0,1,,27810.0,27810.0,27810.0,27810.0,27810.0,39088.0,39088.0,39088.0,39088.0,1,,39088.0,39088.0,39088.0,39088.0,39088.0,117089.0,117089.0,117089.0,117089.0,1,,117089.0,117089.0,117089.0,117089.0,117089.0,109605.0,109605.0,109605.0,109605.0,1,,109605.0,109605.0,109605.0,109605.0,109605.0,19795.0,19795.0,19795.0,19795.0,1,,19795.0,19795.0,19795.0,19795.0,19795.0,29136.0,29136.0,29136.0,29136.0,1,,29136.0,29136.0,29136.0,29136.0,29136.0,52666.0,52666.0,52666.0,52666.0,1,,52666.0,52666.0,52666.0,52666.0,52666.0
India,Uttar Pradesh,9,"Financial Year (Apr - Mar), 2018",-28250.0,-28250.0,-28250.0,-28250.0,1,,-28250.0,-28250.0,-28250.0,-28250.0,-28250.0,44024.0,44024.0,44024.0,44024.0,1,,44024.0,44024.0,44024.0,44024.0,44024.0,3161.0,3161.0,3161.0,3161.0,1,,3161.0,3161.0,3161.0,3161.0,3161.0,35203.0,35203.0,35203.0,35203.0,1,,35203.0,35203.0,35203.0,35203.0,35203.0,62463.0,62463.0,62463.0,62463.0,1,,62463.0,62463.0,62463.0,62463.0,62463.0,134473.0,134473.0,134473.0,134473.0,1,,134473.0,134473.0,134473.0,134473.0,134473.0,122816.0,122816.0,122816.0,122816.0,1,,122816.0,122816.0,122816.0,122816.0,122816.0,30101.0,30101.0,30101.0,30101.0,1,,30101.0,30101.0,30101.0,30101.0,30101.0,32042.0,32042.0,32042.0,32042.0,1,,32042.0,32042.0,32042.0,32042.0,32042.0,89483.0,89483.0,89483.0,89483.0,1,,89483.0,89483.0,89483.0,89483.0,89483.0
India,Uttar Pradesh,9,"Financial Year (Apr - Mar), 2019",-26282.0,-26282.0,-26282.0,-26282.0,1,,-26282.0,-26282.0,-26282.0,-26282.0,-26282.0,55005.0,55005.0,55005.0,55005.0,1,,55005.0,55005.0,55005.0,55005.0,55005.0,15842.0,15842.0,15842.0,15842.0,1,,15842.0,15842.0,15842.0,15842.0,15842.0,50405.0,50405.0,50405.0,50405.0,1,,50405.0,50405.0,50405.0,50405.0,50405.0,79011.0,79011.0,79011.0,79011.0,1,,79011.0,79011.0,79011.0,79011.0,79011.0,172192.0,172192.0,172192.0,172192.0,1,,172192.0,172192.0,172192.0,172192.0,172192.0,137169.0,137169.0,137169.0,137169.0,1,,137169.0,137169.0,137169.0,137169.0,137169.0,31376.0,31376.0,31376.0,31376.0,1,,31376.0,31376.0,31376.0,31376.0,31376.0,34563.0,34563.0,34563.0,34563.0,1,,34563.0,34563.0,34563.0,34563.0,34563.0,107845.0,107845.0,107845.0,107845.0,1,,107845.0,107845.0,107845.0,107845.0,107845.0
India,Uttar Pradesh,9,"Financial Year (Apr - Mar), 2020",-27451.0,-27451.0,-27451.0,-27451.0,1,,-27451.0,-27451.0,-27451.0,-27451.0,-27451.0,62062.0,62062.0,62062.0,62062.0,1,,62062.0,62062.0,62062.0,62062.0,62062.0,15104.0,15104.0,15104.0,15104.0,1,,15104.0,15104.0,15104.0,15104.0,15104.0,53196.0,53196.0,53196.0,53196.0,1,,53196.0,53196.0,53196.0,53196.0,53196.0,81209.0,81209.0,81209.0,81209.0,1,,81209.0,81209.0,81209.0,81209.0,81209.0,193467.0,193467.0,193467.0,193467.0,1,,193467.0,193467.0,193467.0,193467.0,193467.0,170094.0,170094.0,170094.0,170094.0,1,,170094.0,170094.0,170094.0,170094.0,170094.0,31179.0,31179.0,31179.0,31179.0,1,,31179.0,31179.0,31179.0,31179.0,31179.0,38091.0,38091.0,38091.0,38091.0,1,,38091.0,38091.0,38091.0,38091.0,38091.0,107744.0,107744.0,107744.0,107744.0,1,,107744.0,107744.0,107744.0,107744.0,107744.0
India,Bihar,10,"Financial Year (Apr - Mar), 2011",-4821.0,-4821.0,-4821.0,-4821.0,1,,-4821.0,-4821.0,-4821.0,-4821.0,-4821.0,7808.0,7808.0,7808.0,7808.0,1,,7808.0,7808.0,7808.0,7808.0,7808.0,1611.0,1611.0,1611.0,1611.0,1,,1611.0,1611.0,1611.0,1611.0,1611.0,5915.0,5915.0,5915.0,5915.0,1,,5915.0,5915.0,5915.0,5915.0,5915.0,8852.0,8852.0,8852.0,8852.0,1,,8852.0,8852.0,8852.0,8852.0,8852.0,24046.0,24046.0,24046.0,24046.0,1,,24046.0,24046.0,24046.0,24046.0,24046.0,12612.0,12612.0,12612.0,12612.0,1,,12612.0,12612.0,12612.0,12612.0,12612.0,890.0,890.0,890.0,890.0,1,,890.0,890.0,890.0,890.0,890.0,4304.0,4304.0,4304.0,4304.0,1,,4304.0,4304.0,4304.0,4304.0,4304.0,13681.0,13681.0,13681.0,13681.0,1,,13681.0,13681.0,13681.0,13681.0,13681.0
India,Bihar,10,"Financial Year (Apr - Mar), 2012",-5101.0,-5101.0,-5101.0,-5101.0,1,,-5101.0,-5101.0,-5101.0,-5101.0,-5101.0,8364.0,8364.0,8364.0,8364.0,1,,8364.0,8364.0,8364.0,8364.0,8364.0,2117.0,2117.0,2117.0,2117.0,1,,2117.0,2117.0,2117.0,2117.0,2117.0,6545.0,6545.0,6545.0,6545.0,1,,6545.0,6545.0,6545.0,6545.0,6545.0,9585.0,9585.0,9585.0,9585.0,1,,9585.0,9585.0,9585.0,9585.0,9585.0,30744.0,30744.0,30744.0,30744.0,1,,30744.0,30744.0,30744.0,30744.0,30744.0,16253.0,16253.0,16253.0,16253.0,1,,16253.0,16253.0,16253.0,16253.0,16253.0,1135.0,1135.0,1135.0,1135.0,1,,1135.0,1135.0,1135.0,1135.0,1135.0,4428.0,4428.0,4428.0,4428.0,1,,4428.0,4428.0,4428.0,4428.0,4428.0,14740.0,14740.0,14740.0,14740.0,1,,14740.0,14740.0,14740.0,14740.0,14740.0
India,Bihar,10,"Financial Year (Apr - Mar), 2013",-6441.0,-6441.0,-6441.0,-6441.0,1,,-6441.0,-6441.0,-6441.0,-6441.0,-6441.0,9482.0,9482.0,9482.0,9482.0,1,,9482.0,9482.0,9482.0,9482.0,9482.0,2893.0,2893.0,2893.0,2893.0,1,,2893.0,2893.0,2893.0,2893.0,2893.0,8352.0,8352.0,8352.0,8352.0,1,,8352.0,8352.0,8352.0,8352.0,8352.0,14001.0,14001.0,14001.0,14001.0,1,,14001.0,14001.0,14001.0,14001.0,14001.0,34921.0,34921.0,34921.0,34921.0,1,,34921.0,34921.0,34921.0,34921.0,34921.0,19961.0,19961.0,19961.0,19961.0,1,,19961.0,19961.0,19961.0,19961.0,19961.0,1545.0,1545.0,1545.0,1545.0,1,,1545.0,1545.0,1545.0,1545.0,1545.0,5459.0,5459.0,5459.0,5459.0,1,,5459.0,5459.0,5459.0,5459.0,5459.0,17928.0,17928.0,17928.0,17928.0,1,,17928.0,17928.0,17928.0,17928.0,17928.0
India,Bihar,10,"Financial Year (Apr - Mar), 2014",-5848.0,-5848.0,-5848.0,-5848.0,1,,-5848.0,-5848.0,-5848.0,-5848.0,-5848.0,11345.0,11345.0,11345.0,11345.0,1,,11345.0,11345.0,11345.0,11345.0,11345.0,5050.0,5050.0,5050.0,5050.0,1,,5050.0,5050.0,5050.0,5050.0,5050.0,11178.0,11178.0,11178.0,11178.0,1,,11178.0,11178.0,11178.0,11178.0,11178.0,18150.0,18150.0,18150.0,18150.0,1,,18150.0,18150.0,18150.0,18150.0,18150.0,42416.0,42416.0,42416.0,42416.0,1,,42416.0,42416.0,42416.0,42416.0,42416.0,20750.0,20750.0,20750.0,20750.0,1,,20750.0,20750.0,20750.0,20750.0,20750.0,1558.0,1558.0,1558.0,1558.0,1,,1558.0,1558.0,1558.0,1558.0,1558.0,6129.0,6129.0,6129.0,6129.0,1,,6129.0,6129.0,6129.0,6129.0,6129.0,22128.0,22128.0,22128.0,22128.0,1,,22128.0,22128.0,22128.0,22128.0,22128.0
India,Bihar,10,"Financial Year (Apr - Mar), 2015",-12507.0,-12507.0,-12507.0,-12507.0,1,,-12507.0,-12507.0,-12507.0,-12507.0,-12507.0,11850.0,11850.0,11850.0,11850.0,1,,11850.0,11850.0,11850.0,11850.0,11850.0,4964.0,4964.0,4964.0,4964.0,1,,4964.0,4964.0,4964.0,4964.0,4964.0,12062.0,12062.0,12062.0,12062.0,1,,12062.0,12062.0,12062.0,12062.0,12062.0,23966.0,23966.0,23966.0,23966.0,1,,23966.0,23966.0,23966.0,23966.0,23966.0,52710.0,52710.0,52710.0,52710.0,1,,52710.0,52710.0,52710.0,52710.0,52710.0,25449.0,25449.0,25449.0,25449.0,1,,25449.0,25449.0,25449.0,25449.0,25449.0,2186.0,2186.0,2186.0,2186.0,1,,2186.0,2186.0,2186.0,2186.0,2186.0,7098.0,7098.0,7098.0,7098.0,1,,7098.0,7098.0,7098.0,7098.0,7098.0,28712.0,28712.0,28712.0,28712.0,1,,28712.0,28712.0,28712.0,28712.0,28712.0
India,Bihar,10,"Financial Year (Apr - Mar), 2016",-10820.0,-10820.0,-10820.0,-10820.0,1,,-10820.0,-10820.0,-10820.0,-10820.0,-10820.0,12508.0,12508.0,12508.0,12508.0,1,,12508.0,12508.0,12508.0,12508.0,12508.0,8288.0,8288.0,8288.0,8288.0,1,,8288.0,8288.0,8288.0,8288.0,8288.0,16479.0,16479.0,16479.0,16479.0,1,,16479.0,16479.0,16479.0,16479.0,16479.0,27208.0,27208.0,27208.0,27208.0,1,,27208.0,27208.0,27208.0,27208.0,27208.0,60567.0,60567.0,60567.0,60567.0,1,,60567.0,60567.0,60567.0,60567.0,60567.0,23742.0,23742.0,23742.0,23742.0,1,,23742.0,23742.0,23742.0,23742.0,23742.0,2403.0,2403.0,2403.0,2403.0,1,,2403.0,2403.0,2403.0,2403.0,2403.0,8191.0,8191.0,8191.0,8191.0,1,,8191.0,8191.0,8191.0,8191.0,8191.0,31537.0,31537.0,31537.0,31537.0,1,,31537.0,31537.0,31537.0,31537.0,31537.0
India,Bihar,10,"Financial Year (Apr - Mar), 2017",-14823.0,-14823.0,-14823.0,-14823.0,1,,-14823.0,-14823.0,-14823.0,-14823.0,-14823.0,14293.0,14293.0,14293.0,14293.0,1,,14293.0,14293.0,14293.0,14293.0,14293.0,5251.0,5251.0,5251.0,5251.0,1,,5251.0,5251.0,5251.0,5251.0,5251.0,14305.0,14305.0,14305.0,14305.0,1,,14305.0,14305.0,14305.0,14305.0,14305.0,28907.0,28907.0,28907.0,28907.0,1,,28907.0,28907.0,28907.0,28907.0,28907.0,68232.0,68232.0,68232.0,68232.0,1,,68232.0,68232.0,68232.0,68232.0,68232.0,29708.0,29708.0,29708.0,29708.0,1,,29708.0,29708.0,29708.0,29708.0,29708.0,3507.0,3507.0,3507.0,3507.0,1,,3507.0,3507.0,3507.0,3507.0,3507.0,9054.0,9054.0,9054.0,9054.0,1,,9054.0,9054.0,9054.0,9054.0,9054.0,33803.0,33803.0,33803.0,33803.0,1,,33803.0,33803.0,33803.0,33803.0,33803.0
India,Bihar,10,"Financial Year (Apr - Mar), 2018",-6897.0,-6897.0,-6897.0,-6897.0,1,,-6897.0,-6897.0,-6897.0,-6897.0,-6897.0,16028.0,16028.0,16028.0,16028.0,1,,16028.0,16028.0,16028.0,16028.0,16028.0,3736.0,3736.0,3736.0,3736.0,1,,3736.0,3736.0,3736.0,3736.0,3736.0,13807.0,13807.0,13807.0,13807.0,1,,13807.0,13807.0,13807.0,13807.0,13807.0,21058.0,21058.0,21058.0,21058.0,1,,21058.0,21058.0,21058.0,21058.0,21058.0,75530.0,75530.0,75530.0,75530.0,1,,75530.0,75530.0,75530.0,75530.0,75530.0,30858.0,30858.0,30858.0,30858.0,1,,30858.0,30858.0,30858.0,30858.0,30858.0,4131.0,4131.0,4131.0,4131.0,1,,4131.0,4131.0,4131.0,4131.0,4131.0,10071.0,10071.0,10071.0,10071.0,1,,10071.0,10071.0,10071.0,10071.0,10071.0,29759.0,29759.0,29759.0,29759.0,1,,29759.0,29759.0,29759.0,29759.0,29759.0
India,Bihar,10,"Financial Year (Apr - Mar), 2019",18514.0,18514.0,18514.0,18514.0,1,,18514.0,18514.0,18514.0,18514.0,18514.0,18535.0,18535.0,18535.0,18535.0,1,,18535.0,18535.0,18535.0,18535.0,18535.0,47294.0,47294.0,47294.0,47294.0,1,,47294.0,47294.0,47294.0,47294.0,47294.0,58343.0,58343.0,58343.0,58343.0,1,,58343.0,58343.0,58343.0,58343.0,58343.0,38676.0,38676.0,38676.0,38676.0,1,,38676.0,38676.0,38676.0,38676.0,38676.0,121446.0,121446.0,121446.0,121446.0,1,,121446.0,121446.0,121446.0,121446.0,121446.0,34100.0,34100.0,34100.0,34100.0,1,,34100.0,34100.0,34100.0,34100.0,34100.0,4806.0,4806.0,4806.0,4806.0,1,,4806.0,4806.0,4806.0,4806.0,4806.0,11050.0,11050.0,11050.0,11050.0,1,,11050.0,11050.0,11050.0,11050.0,11050.0,47913.0,47913.0,47913.0,47913.0,1,,47913.0,47913.0,47913.0,47913.0,47913.0
India,Bihar,10,"Financial Year (Apr - Mar), 2020",-19173.0,-19173.0,-19173.0,-19173.0,1,,-19173.0,-19173.0,-19173.0,-19173.0,-19173.0,20468.0,20468.0,20468.0,20468.0,1,,20468.0,20468.0,20468.0,20468.0,20468.0,7449.0,7449.0,7449.0,7449.0,1,,7449.0,7449.0,7449.0,7449.0,7449.0,20374.0,20374.0,20374.0,20374.0,1,,20374.0,20374.0,20374.0,20374.0,20374.0,38745.0,38745.0,38745.0,38745.0,1,,38745.0,38745.0,38745.0,38745.0,38745.0,120145.0,120145.0,120145.0,120145.0,1,,120145.0,120145.0,120145.0,120145.0,120145.0,34750.0,34750.0,34750.0,34750.0,1,,34750.0,34750.0,34750.0,34750.0,34750.0,5239.0,5239.0,5239.0,5239.0,1,,5239.0,5239.0,5239.0,5239.0,5239.0,12925.0,12925.0,12925.0,12925.0,1,,12925.0,12925.0,12925.0,12925.0,12925.0,47010.0,47010.0,47010.0,47010.0,1,,47010.0,47010.0,47010.0,47010.0,47010.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2011",-442.0,-442.0,-442.0,-442.0,1,,-442.0,-442.0,-442.0,-442.0,-442.0,174.0,174.0,174.0,174.0,1,,174.0,174.0,174.0,174.0,174.0,-11.0,-11.0,-11.0,-11.0,1,,-11.0,-11.0,-11.0,-11.0,-11.0,180.0,180.0,180.0,180.0,1,,180.0,180.0,180.0,180.0,180.0,616.0,616.0,616.0,616.0,1,,616.0,616.0,616.0,616.0,616.0,1450.0,1450.0,1450.0,1450.0,1,,1450.0,1450.0,1450.0,1450.0,1450.0,294.0,294.0,294.0,294.0,1,,294.0,294.0,294.0,294.0,294.0,1045.0,1045.0,1045.0,1045.0,1,,1045.0,1045.0,1045.0,1045.0,1045.0,191.0,191.0,191.0,191.0,1,,191.0,191.0,191.0,191.0,191.0,714.0,714.0,714.0,714.0,1,,714.0,714.0,714.0,714.0,714.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2012",-781.0,-781.0,-781.0,-781.0,1,,-781.0,-781.0,-781.0,-781.0,-781.0,225.0,225.0,225.0,225.0,1,,225.0,225.0,225.0,225.0,225.0,-133.0,-133.0,-133.0,-133.0,1,,-133.0,-133.0,-133.0,-133.0,-133.0,66.0,66.0,66.0,66.0,1,,66.0,66.0,66.0,66.0,66.0,842.0,842.0,842.0,842.0,1,,842.0,842.0,842.0,842.0,842.0,1391.0,1391.0,1391.0,1391.0,1,,1391.0,1391.0,1391.0,1391.0,1391.0,435.0,435.0,435.0,435.0,1,,435.0,435.0,435.0,435.0,435.0,807.0,807.0,807.0,807.0,1,,807.0,807.0,807.0,807.0,807.0,199.0,199.0,199.0,199.0,1,,199.0,199.0,199.0,199.0,199.0,919.0,919.0,919.0,919.0,1,,919.0,919.0,919.0,919.0,919.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2013",-868.0,-868.0,-868.0,-868.0,1,,-868.0,-868.0,-868.0,-868.0,-868.0,261.0,261.0,261.0,261.0,1,,261.0,261.0,261.0,261.0,261.0,-156.0,-156.0,-156.0,-156.0,1,,-156.0,-156.0,-156.0,-156.0,-156.0,53.0,53.0,53.0,53.0,1,,53.0,53.0,53.0,53.0,53.0,912.0,912.0,912.0,912.0,1,,912.0,912.0,912.0,912.0,912.0,1691.0,1691.0,1691.0,1691.0,1,,1691.0,1691.0,1691.0,1691.0,1691.0,525.0,525.0,525.0,525.0,1,,525.0,525.0,525.0,525.0,525.0,794.0,794.0,794.0,794.0,1,,794.0,794.0,794.0,794.0,794.0,209.0,209.0,209.0,209.0,1,,209.0,209.0,209.0,209.0,209.0,1011.0,1011.0,1011.0,1011.0,1,,1011.0,1011.0,1011.0,1011.0,1011.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2014",-731.0,-731.0,-731.0,-731.0,1,,-731.0,-731.0,-731.0,-731.0,-731.0,333.0,333.0,333.0,333.0,1,,333.0,333.0,333.0,333.0,333.0,36.0,36.0,36.0,36.0,1,,36.0,36.0,36.0,36.0,36.0,275.0,275.0,275.0,275.0,1,,275.0,275.0,275.0,275.0,275.0,981.0,981.0,981.0,981.0,1,,981.0,981.0,981.0,981.0,981.0,1773.0,1773.0,1773.0,1773.0,1,,1773.0,1773.0,1773.0,1773.0,1773.0,528.0,528.0,528.0,528.0,1,,528.0,528.0,528.0,528.0,528.0,698.0,698.0,698.0,698.0,1,,698.0,698.0,698.0,698.0,698.0,240.0,240.0,240.0,240.0,1,,240.0,240.0,240.0,240.0,240.0,1094.0,1094.0,1094.0,1094.0,1,,1094.0,1094.0,1094.0,1094.0,1094.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2015",-140.0,-140.0,-140.0,-140.0,1,,-140.0,-140.0,-140.0,-140.0,-140.0,402.0,402.0,402.0,402.0,1,,402.0,402.0,402.0,402.0,402.0,258.0,258.0,258.0,258.0,1,,258.0,258.0,258.0,258.0,258.0,520.0,520.0,520.0,520.0,1,,520.0,520.0,520.0,520.0,520.0,634.0,634.0,634.0,634.0,1,,634.0,634.0,634.0,634.0,634.0,1604.0,1604.0,1604.0,1604.0,1,,1604.0,1604.0,1604.0,1604.0,1604.0,567.0,567.0,567.0,567.0,1,,567.0,567.0,567.0,567.0,567.0,413.0,413.0,413.0,413.0,1,,413.0,413.0,413.0,413.0,413.0,262.0,262.0,262.0,262.0,1,,262.0,262.0,262.0,262.0,262.0,857.0,857.0,857.0,857.0,1,,857.0,857.0,857.0,857.0,857.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2016",-822.0,-822.0,-822.0,-822.0,1,,-822.0,-822.0,-822.0,-822.0,-822.0,446.0,446.0,446.0,446.0,1,,446.0,446.0,446.0,446.0,446.0,-411.0,-411.0,-411.0,-411.0,1,,-411.0,-411.0,-411.0,-411.0,-411.0,-86.0,-86.0,-86.0,-86.0,1,,-86.0,-86.0,-86.0,-86.0,-86.0,720.0,720.0,720.0,720.0,1,,720.0,720.0,720.0,720.0,720.0,1838.0,1838.0,1838.0,1838.0,1,,1838.0,1838.0,1838.0,1838.0,1838.0,653.0,653.0,653.0,653.0,1,,653.0,653.0,653.0,653.0,653.0,452.0,452.0,452.0,452.0,1,,452.0,452.0,452.0,452.0,452.0,324.0,324.0,324.0,324.0,1,,324.0,324.0,324.0,324.0,324.0,984.0,984.0,984.0,984.0,1,,984.0,984.0,984.0,984.0,984.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2017",-1061.0,-1061.0,-1061.0,-1061.0,1,,-1061.0,-1061.0,-1061.0,-1061.0,-1061.0,505.0,505.0,505.0,505.0,1,,505.0,505.0,505.0,505.0,505.0,100.0,100.0,100.0,100.0,1,,100.0,100.0,100.0,100.0,100.0,462.0,462.0,462.0,462.0,1,,462.0,462.0,462.0,462.0,462.0,1507.0,1507.0,1507.0,1507.0,1,,1507.0,1507.0,1507.0,1507.0,1507.0,2274.0,2274.0,2274.0,2274.0,1,,2274.0,2274.0,2274.0,2274.0,2274.0,938.0,938.0,938.0,938.0,1,,938.0,938.0,938.0,938.0,938.0,654.0,654.0,654.0,654.0,1,,654.0,654.0,654.0,654.0,654.0,362.0,362.0,362.0,362.0,1,,362.0,362.0,362.0,362.0,362.0,1866.0,1866.0,1866.0,1866.0,1,,1866.0,1866.0,1866.0,1866.0,1866.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2018",-694.0,-694.0,-694.0,-694.0,1,,-694.0,-694.0,-694.0,-694.0,-694.0,737.0,737.0,737.0,737.0,1,,737.0,737.0,737.0,737.0,737.0,209.0,209.0,209.0,209.0,1,,209.0,209.0,209.0,209.0,209.0,642.0,642.0,642.0,642.0,1,,642.0,642.0,642.0,642.0,642.0,1291.0,1291.0,1291.0,1291.0,1,,1291.0,1291.0,1291.0,1291.0,1291.0,2601.0,2601.0,2601.0,2601.0,1,,2601.0,2601.0,2601.0,2601.0,2601.0,948.0,948.0,948.0,948.0,1,,948.0,948.0,948.0,948.0,948.0,658.0,658.0,658.0,658.0,1,,658.0,658.0,658.0,658.0,658.0,433.0,433.0,433.0,433.0,1,,433.0,433.0,433.0,433.0,433.0,1714.0,1714.0,1714.0,1714.0,1,,1714.0,1714.0,1714.0,1714.0,1714.0
India,Sikkim,11,"Financial Year (Apr - Mar), 2019",-80.0,-80.0,-80.0,-80.0,1,,-80.0,-80.0,-80.0,-80.0,-80.0,986.0,986.0,986.0,986.0,1,,986.0,986.0,986.0,986.0,986.0,674.0,674.0,674.0,674.0,1,,674.0,674.0,674.0,674.0,674.0,1211.0,1211.0,1211.0,1211.0,1,,1211.0,1211.0,1211.0,1211.0,1211.0,1279.0,1279.0,1279.0,1279.0,1,,1279.0,1279.0,1279.0,1279.0,1279.0,3214.0,3214.0,3214.0,3214.0,1,,3214.0,3214.0,3214.0,3214.0,3214.0,985.0,985.0,985.0,985.0,1,,985.0,985.0,985.0,985.0,985.0,735.0,735.0,735.0,735.0,1,,735.0,735.0,735.0,735.0,735.0,537.0,537.0,537.0,537.0,1,,537.0,537.0,537.0,537.0,537.0,1706.0,1706.0,1706.0,1706.0,1,,1706.0,1706.0,1706.0,1706.0,1706.0
